ticket_id,customerID,tipo_ticket,sentimento
TKT-08743,8745-PVESG,Técnico,Positivo
TKT-08744,7647-GYYKX,Dúvida Geral,Neutro
TKT-08745,7647-GYYKX,Dúvida Geral,Neutro
TKT-08746,5647-FXOTP,Dúvida Geral,Neutro
TKT-08747,5647-FXOTP,Técnico,Neutro
TKT-08748,5569-OUICF,Técnico,Positivo
TKT-08749,5569-OUICF,Cancelamento,Negativo
TKT-08750,8821-XNHVZ,Cobrança,Negativo
TKT-08751,8821-XNHVZ,Cancelamento,Negativo
TKT-08752,8821-XNHVZ,Cancelamento,Positivo
TKT-08753,8821-XNHVZ,Dúvida Geral,Neutro
TKT-08754,8821-XNHVZ,Técnico,Negativo
TKT-08755,8821-XNHVZ,Dúvida Geral,Negativo
TKT-08756,2082-OJVTK,Cobrança,Negativo
TKT-08757,2082-OJVTK,Técnico,Negativo
TKT-08758,2082-OJVTK,Cobrança,Positivo
TKT-08759,2082-OJVTK,Cobrança,Negativo
TKT-08760,9700-ISPUP,Cobrança,Negativo
TKT-08761,9700-ISPUP,Cobrança,Neutro
TKT-08762,6078-VESFR,Técnico,Negativo
TKT-08763,5940-NFXKV,Cobrança,Negativo
TKT-08764,5940-NFXKV,Cancelamento,Negativo
TKT-08765,5940-NFXKV,Cancelamento,Neutro
TKT-08766,5940-NFXKV,Técnico,Negativo
TKT-08767,5940-NFXKV,Dúvida Geral,Negativo
TKT-08768,1941-HOSAM,Dúvida Geral,Positivo
TKT-08769,9110-HSGTV,Dúvida Geral,Negativo
TKT-08770,9110-HSGTV,Dúvida Geral,Neutro
TKT-08771,8053-WWDRO,Cobrança,Negativo
TKT-08772,8053-WWDRO,Cancelamento,Neutro
TKT-08773,8053-WWDRO,Cancelamento,Negativo
TKT-08774,9564-KCLHR,Cancelamento,Negativo
TKT-08775,9564-KCLHR,Cancelamento,Negativo
TKT-08776,1935-IMVBB,Dúvida Geral,Neutro
TKT-08777,1935-IMVBB,Técnico,Neutro
TKT-08778,2535-PBCGC,Cobrança,Neutro
TKT-08779,2082-CEFLT,Técnico,Negativo
TKT-08780,2082-CEFLT,Cancelamento,Negativo
TKT-08781,1470-PSXNM,Técnico,Positivo
TKT-08782,1470-PSXNM,Cobrança,Positivo
TKT-08783,1213-NGCUN,Dúvida Geral,Neutro
TKT-08784,1213-NGCUN,Cancelamento,Positivo
TKT-08785,1213-NGCUN,Técnico,Neutro
TKT-08786,1213-NGCUN,Cobrança,Negativo
TKT-08787,2498-XLDZR,Cobrança,Positivo
TKT-08788,2498-XLDZR,Dúvida Geral,Negativo
TKT-08789,9866-OCCKE,Cobrança,Neutro
TKT-08790,5338-YHWYT,Cobrança,Neutro
TKT-08791,5338-YHWYT,Técnico,Negativo
TKT-08792,7718-UPSKJ,Cobrança,Neutro
TKT-08793,1448-CYWKC,Cobrança,Negativo
TKT-08794,7901-IIDQV,Cobrança,Neutro
TKT-08795,7901-IIDQV,Dúvida Geral,Positivo
TKT-08796,2690-DVRVK,Cobrança,Negativo
TKT-08797,5688-KZTSN,Cancelamento,Negativo
TKT-08798,5688-KZTSN,Cobrança,Positivo
TKT-08799,5688-KZTSN,Dúvida Geral,Negativo
TKT-08800,1270-XKUCC,Dúvida Geral,Neutro
TKT-08801,1270-XKUCC,Dúvida Geral,Neutro
TKT-08802,0334-ZFJSR,Técnico,Neutro
TKT-08803,0334-ZFJSR,Cobrança,Negativo
TKT-08804,2894-QOJRX,Dúvida Geral,Negativo
TKT-08805,2894-QOJRX,Cobrança,Negativo
TKT-08806,2894-QOJRX,Cobrança,Negativo
TKT-08807,2894-QOJRX,Cobrança,Neutro
TKT-08808,2894-QOJRX,Cancelamento,Negativo
TKT-08809,5747-PMBSQ,Cancelamento,Neutro
TKT-08810,5747-PMBSQ,Cancelamento,Negativo
TKT-08811,5583-EJXRD,Dúvida Geral,Neutro
TKT-08812,5583-EJXRD,Dúvida Geral,Neutro
TKT-08813,4565-EVZMJ,Cobrança,Positivo
TKT-08814,3143-JQEGI,Dúvida Geral,Negativo
TKT-08815,3143-JQEGI,Cobrança,Negativo
TKT-08816,6386-SZZKH,Cobrança,Negativo
TKT-08817,6386-SZZKH,Cancelamento,Negativo
TKT-08818,6386-SZZKH,Dúvida Geral,Positivo
TKT-08819,6386-SZZKH,Cancelamento,Negativo
TKT-08820,6386-SZZKH,Cancelamento,Negativo
TKT-08821,6386-SZZKH,Cancelamento,Negativo
TKT-08822,3327-YBAKM,Dúvida Geral,Neutro
TKT-08823,9441-QHEVC,Dúvida Geral,Neutro
TKT-08824,2580-ASVVY,Cobrança,Neutro
TKT-08825,2580-ASVVY,Técnico,Neutro
TKT-08826,5032-USPKF,Cobrança,Positivo
TKT-08827,5032-USPKF,Dúvida Geral,Neutro
TKT-08828,2982-IHMFT,Dúvida Geral,Positivo
TKT-08829,2982-IHMFT,Cancelamento,Negativo
TKT-08830,2982-IHMFT,Cancelamento,Negativo
TKT-08831,2982-IHMFT,Dúvida Geral,Neutro
TKT-08832,2982-IHMFT,Cancelamento,Neutro
TKT-08833,3521-SYVOR,Cancelamento,Negativo
TKT-08834,3521-SYVOR,Dúvida Geral,Negativo
TKT-08835,4254-QPEDE,Técnico,Negativo
TKT-08836,6283-GITPX,Dúvida Geral,Positivo
TKT-08837,6283-GITPX,Técnico,Neutro
TKT-08838,9526-JAWYF,Cancelamento,Negativo
TKT-08839,9495-REDIY,Dúvida Geral,Neutro
TKT-08840,5375-XLDOF,Técnico,Neutro
TKT-08841,5375-XLDOF,Técnico,Neutro
TKT-08842,1172-VIYBP,Técnico,Neutro
TKT-08843,5649-VUKMC,Cancelamento,Neutro
TKT-08844,5649-VUKMC,Cobrança,Negativo
TKT-08845,5649-VUKMC,Cancelamento,Negativo
TKT-08846,6559-PDZLR,Técnico,Positivo
TKT-08847,6559-PDZLR,Cobrança,Negativo
TKT-08848,4273-MBHYA,Dúvida Geral,Positivo
TKT-08849,4273-MBHYA,Dúvida Geral,Positivo
TKT-08850,4724-WXVWF,Cobrança,Neutro
TKT-08851,5701-GUXDC,Técnico,Negativo
TKT-08852,1460-UZPRJ,Dúvida Geral,Neutro
TKT-08853,1460-UZPRJ,Cobrança,Positivo
TKT-08854,5143-EGQFK,Cancelamento,Neutro
TKT-08855,5143-EGQFK,Cobrança,Negativo
TKT-08856,4919-IKATY,Cobrança,Negativo
TKT-08857,4919-IKATY,Cancelamento,Positivo
TKT-08858,2495-TTHBQ,Cobrança,Neutro
TKT-08859,2495-TTHBQ,Cobrança,Neutro
TKT-08860,9050-QLROH,Dúvida Geral,Negativo
TKT-08861,0847-HGRML,Dúvida Geral,Neutro
TKT-08862,8232-CTLKO,Técnico,Neutro
TKT-08863,8232-CTLKO,Técnico,Neutro
TKT-08864,9227-YBAXE,Dúvida Geral,Positivo
TKT-08865,6168-WFVVF,Dúvida Geral,Negativo
TKT-08866,6168-WFVVF,Cancelamento,Negativo
TKT-08867,9860-LISIZ,Cobrança,Positivo
TKT-08868,0112-QAWRZ,Cobrança,Neutro
TKT-08869,0112-QAWRZ,Cobrança,Positivo
TKT-08870,0877-SDMBN,Cancelamento,Negativo
TKT-08871,0877-SDMBN,Cancelamento,Negativo
TKT-08872,0877-SDMBN,Cancelamento,Neutro
TKT-08873,0877-SDMBN,Cancelamento,Positivo
TKT-08874,0877-SDMBN,Cancelamento,Negativo
TKT-08875,2786-GCDPI,Cobrança,Neutro
TKT-08876,8065-YKXKD,Cancelamento,Negativo
TKT-08877,8065-YKXKD,Cancelamento,Negativo
TKT-08878,8065-YKXKD,Cancelamento,Positivo
TKT-08879,8065-YKXKD,Cancelamento,Positivo
TKT-08880,8065-YKXKD,Técnico,Neutro
TKT-08881,8065-YKXKD,Cancelamento,Neutro
TKT-08882,9637-EIHEQ,Cancelamento,Neutro
TKT-08883,9637-EIHEQ,Cancelamento,Neutro
TKT-08884,9637-EIHEQ,Cancelamento,Negativo
TKT-08885,5320-BRKGK,Cobrança,Negativo
TKT-08886,5320-BRKGK,Técnico,Neutro
TKT-08887,9689-PTNPG,Cancelamento,Negativo
TKT-08888,9689-PTNPG,Cancelamento,Neutro
TKT-08889,9689-PTNPG,Cobrança,Neutro
TKT-08890,9465-RWMXL,Cancelamento,Negativo
TKT-08891,9465-RWMXL,Cobrança,Negativo
TKT-08892,9465-RWMXL,Cancelamento,Negativo
TKT-08893,6229-UOLQL,Técnico,Neutro
TKT-08894,6229-UOLQL,Cobrança,Neutro
TKT-08895,2362-IBOOY,Dúvida Geral,Negativo
TKT-08896,2362-IBOOY,Dúvida Geral,Negativo
TKT-08897,2362-IBOOY,Dúvida Geral,Negativo
TKT-08898,2362-IBOOY,Cancelamento,Negativo
TKT-08899,2362-IBOOY,Dúvida Geral,Negativo
TKT-08900,2362-IBOOY,Cancelamento,Negativo
TKT-08901,3137-LUPIX,Técnico,Negativo
TKT-08902,0843-WTBXE,Cancelamento,Negativo
TKT-08903,0843-WTBXE,Cancelamento,Negativo
TKT-08904,0843-WTBXE,Cancelamento,Negativo
TKT-08905,0843-WTBXE,Cancelamento,Neutro
TKT-08906,0843-WTBXE,Dúvida Geral,Negativo
TKT-08907,6143-JQKEA,Cobrança,Neutro
TKT-08908,6143-JQKEA,Dúvida Geral,Neutro
TKT-08909,8676-OOQEJ,Cobrança,Neutro
TKT-08910,8676-OOQEJ,Cobrança,Positivo
TKT-08911,5515-IDEJJ,Cancelamento,Negativo
TKT-08912,5515-IDEJJ,Cobrança,Negativo
TKT-08913,5515-IDEJJ,Dúvida Geral,Negativo
TKT-08914,9701-CDXHR,Técnico,Neutro
TKT-08915,9701-CDXHR,Dúvida Geral,Neutro
TKT-08916,7450-NWRTR,Técnico,Negativo
TKT-08917,2162-FRZAA,Técnico,Neutro
TKT-08918,2162-FRZAA,Dúvida Geral,Neutro
TKT-08919,5376-DEQCP,Dúvida Geral,Negativo
TKT-08920,5376-DEQCP,Cancelamento,Neutro
TKT-08921,5376-DEQCP,Dúvida Geral,Negativo
TKT-08922,5376-DEQCP,Cancelamento,Negativo
TKT-08923,5376-DEQCP,Cancelamento,Negativo
TKT-08924,5376-DEQCP,Cancelamento,Neutro
TKT-08925,5118-MUEYH,Cobrança,Negativo
TKT-08926,5118-MUEYH,Dúvida Geral,Positivo
TKT-08927,9095-HFAFX,Cancelamento,Negativo
TKT-08928,9095-HFAFX,Técnico,Negativo
TKT-08929,9095-HFAFX,Cobrança,Negativo
TKT-08930,9095-HFAFX,Técnico,Negativo
TKT-08931,5627-TVBPP,Cobrança,Negativo
TKT-08932,5627-TVBPP,Dúvida Geral,Neutro
TKT-08933,2379-ENZGV,Cobrança,Negativo
TKT-08934,2379-ENZGV,Cancelamento,Negativo
TKT-08935,3936-QQFLL,Cobrança,Positivo
TKT-08936,2589-AYCRP,Dúvida Geral,Positivo
TKT-08937,2589-AYCRP,Cobrança,Neutro
TKT-08938,4067-HLYQI,Cobrança,Negativo
TKT-08939,5124-EOGYE,Cobrança,Neutro
TKT-08940,5057-RKGLH,Dúvida Geral,Positivo
TKT-08941,9786-YWNHU,Dúvida Geral,Positivo
TKT-08942,6407-GSJNL,Cobrança,Neutro
TKT-08943,6005-OBZPH,Cancelamento,Negativo
TKT-08944,6005-OBZPH,Cancelamento,Negativo
TKT-08945,6005-OBZPH,Técnico,Negativo
TKT-08946,6005-OBZPH,Técnico,Negativo
TKT-08947,6005-OBZPH,Cancelamento,Negativo
TKT-08948,4049-ZPALD,Cobrança,Neutro
TKT-08949,7932-WPTDS,Dúvida Geral,Neutro
TKT-08950,7932-WPTDS,Cancelamento,Negativo
TKT-08951,7932-WPTDS,Cancelamento,Negativo
TKT-08952,7932-WPTDS,Cancelamento,Negativo
TKT-08953,2722-VOJQL,Dúvida Geral,Negativo
TKT-08954,2722-VOJQL,Cobrança,Negativo
TKT-08955,2722-VOJQL,Cancelamento,Negativo
TKT-08956,8961-QDZZJ,Cobrança,Negativo
TKT-08957,8961-QDZZJ,Cobrança,Neutro
TKT-08958,9715-SBVSU,Cobrança,Neutro
TKT-08959,9715-SBVSU,Dúvida Geral,Negativo
TKT-08960,7173-TETGO,Cobrança,Negativo
TKT-08961,7173-TETGO,Dúvida Geral,Negativo
TKT-08962,3563-SVYLG,Técnico,Positivo
TKT-08963,5228-EXCET,Técnico,Neutro
TKT-08964,5228-EXCET,Cancelamento,Neutro
TKT-08965,5228-EXCET,Cancelamento,Negativo
TKT-08966,5228-EXCET,Técnico,Negativo
TKT-08967,5228-EXCET,Cancelamento,Neutro
TKT-08968,5228-EXCET,Cobrança,Positivo
TKT-08969,6435-VWCCY,Técnico,Negativo
TKT-08970,4998-IKFSE,Cobrança,Neutro
TKT-08971,4998-IKFSE,Técnico,Neutro
TKT-08972,8630-QSGXK,Dúvida Geral,Neutro
TKT-08973,2455-USLMV,Dúvida Geral,Positivo
TKT-08974,7394-FKDNK,Técnico,Negativo
TKT-08975,7394-FKDNK,Cancelamento,Positivo
TKT-08976,6331-LWDTQ,Cobrança,Negativo
TKT-08977,6331-LWDTQ,Cancelamento,Positivo
TKT-08978,6331-LWDTQ,Técnico,Negativo
TKT-08979,6331-LWDTQ,Cobrança,Neutro
TKT-08980,6331-LWDTQ,Dúvida Geral,Negativo
TKT-08981,5995-WWKKG,Cobrança,Negativo
TKT-08982,5995-WWKKG,Cobrança,Negativo
TKT-08983,1597-FZREH,Cancelamento,Negativo
TKT-08984,1597-FZREH,Cancelamento,Neutro
TKT-08985,1597-FZREH,Cancelamento,Negativo
TKT-08986,1597-FZREH,Cancelamento,Negativo
TKT-08987,1597-FZREH,Dúvida Geral,Negativo
TKT-08988,1597-FZREH,Técnico,Negativo
TKT-08989,7879-CGSFV,Dúvida Geral,Positivo
TKT-08990,7432-FFVAR,Dúvida Geral,Neutro
TKT-08991,7432-FFVAR,Dúvida Geral,Neutro
TKT-08992,7246-ZGQDF,Cobrança,Neutro
TKT-08993,7000-WCEVQ,Cancelamento,Negativo
TKT-08994,7000-WCEVQ,Cancelamento,Negativo
TKT-08995,7000-WCEVQ,Cancelamento,Positivo
TKT-08996,7000-WCEVQ,Cobrança,Positivo
TKT-08997,7000-WCEVQ,Cancelamento,Negativo
TKT-08998,0727-IWKVK,Técnico,Neutro
TKT-08999,0727-IWKVK,Cancelamento,Neutro
TKT-09000,0727-IWKVK,Cobrança,Positivo
TKT-09001,0727-IWKVK,Cobrança,Neutro
TKT-09002,5959-BELXA,Técnico,Negativo
TKT-09003,5959-BELXA,Cancelamento,Negativo
TKT-09004,5959-BELXA,Dúvida Geral,Negativo
TKT-09005,5959-BELXA,Cobrança,Positivo
TKT-09006,5959-BELXA,Cancelamento,Positivo
TKT-09007,4456-RHSNB,Técnico,Neutro
TKT-09008,4456-RHSNB,Cobrança,Positivo
TKT-09009,3512-IZIKN,Cancelamento,Negativo
TKT-09010,3512-IZIKN,Cancelamento,Negativo
TKT-09011,3512-IZIKN,Cobrança,Negativo
TKT-09012,3512-IZIKN,Cancelamento,Negativo
TKT-09013,3512-IZIKN,Técnico,Negativo
TKT-09014,2481-SBOYW,Dúvida Geral,Neutro
TKT-09015,2481-SBOYW,Dúvida Geral,Negativo
TKT-09016,7109-MFBYV,Dúvida Geral,Neutro
TKT-09017,1833-TCXKK,Técnico,Neutro
TKT-09018,1832-PEUTS,Cobrança,Neutro
TKT-09019,6141-OOXUQ,Dúvida Geral,Negativo
TKT-09020,6141-OOXUQ,Dúvida Geral,Negativo
TKT-09021,6141-OOXUQ,Cobrança,Negativo
TKT-09022,8660-BUETV,Dúvida Geral,Negativo
TKT-09023,8660-BUETV,Técnico,Neutro
TKT-09024,0580-PIQHM,Dúvida Geral,Negativo
TKT-09025,7503-ZGUZJ,Cancelamento,Negativo
TKT-09026,7503-ZGUZJ,Dúvida Geral,Negativo
TKT-09027,7503-ZGUZJ,Dúvida Geral,Negativo
TKT-09028,7503-ZGUZJ,Cancelamento,Negativo
TKT-09029,7503-ZGUZJ,Cancelamento,Neutro
TKT-09030,1696-HXOWK,Técnico,Negativo
TKT-09031,1696-HXOWK,Cobrança,Positivo
TKT-09032,4012-YCFAI,Técnico,Neutro
TKT-09033,4012-YCFAI,Técnico,Positivo
TKT-09034,2506-TNFCO,Cancelamento,Positivo
TKT-09035,9970-QBCDA,Cobrança,Neutro
TKT-09036,8718-PTMEZ,Dúvida Geral,Negativo
TKT-09037,8718-PTMEZ,Cancelamento,Negativo
TKT-09038,8718-PTMEZ,Cancelamento,Negativo
TKT-09039,8718-PTMEZ,Cancelamento,Neutro
TKT-09040,8718-PTMEZ,Cancelamento,Positivo
TKT-09041,8718-PTMEZ,Cancelamento,Negativo
TKT-09042,2207-OBZNX,Dúvida Geral,Negativo
TKT-09043,2207-OBZNX,Cancelamento,Positivo
TKT-09044,2207-OBZNX,Técnico,Negativo
TKT-09045,2207-OBZNX,Técnico,Negativo
TKT-09046,2657-VPXTA,Cobrança,Neutro
TKT-09047,6551-VLJMV,Cobrança,Neutro
TKT-09048,6551-VLJMV,Dúvida Geral,Neutro
TKT-09049,1221-GHZEP,Cobrança,Neutro
TKT-09050,6142-VSJQO,Cancelamento,Negativo
TKT-09051,6142-VSJQO,Cancelamento,Negativo
TKT-09052,6142-VSJQO,Cobrança,Negativo
TKT-09053,6142-VSJQO,Cancelamento,Neutro
TKT-09054,3458-IDMFK,Cobrança,Neutro
TKT-09055,0221-NAUXK,Cobrança,Neutro
TKT-09056,9770-KXGQU,Técnico,Negativo
TKT-09057,9770-KXGQU,Técnico,Neutro
TKT-09058,6437-UKHMV,Cancelamento,Negativo
TKT-09059,6437-UKHMV,Cancelamento,Negativo
TKT-09060,6437-UKHMV,Dúvida Geral,Negativo
TKT-09061,6437-UKHMV,Cancelamento,Negativo
TKT-09062,6437-UKHMV,Cobrança,Negativo
TKT-09063,6538-POCHL,Dúvida Geral,Neutro
TKT-09064,6726-NNFWD,Dúvida Geral,Neutro
TKT-09065,3002-WQZWT,Cobrança,Positivo
TKT-09066,3002-WQZWT,Técnico,Negativo
TKT-09067,4277-UDIEF,Cobrança,Negativo
TKT-09068,4277-UDIEF,Técnico,Negativo
TKT-09069,1208-NBVFH,Cobrança,Neutro
TKT-09070,1114-CENIM,Técnico,Positivo
TKT-09071,6060-DRTNL,Cancelamento,Negativo
TKT-09072,2275-RBYQS,Técnico,Positivo
TKT-09073,2275-RBYQS,Dúvida Geral,Neutro
TKT-09074,8473-VUVJN,Cobrança,Negativo
TKT-09075,8473-VUVJN,Dúvida Geral,Negativo
TKT-09076,8473-VUVJN,Cobrança,Negativo
TKT-09077,8473-VUVJN,Cancelamento,Negativo
TKT-09078,8473-VUVJN,Cobrança,Positivo
TKT-09079,8473-VUVJN,Cobrança,Negativo
TKT-09080,6289-CPNLD,Cancelamento,Negativo
TKT-09081,6289-CPNLD,Cancelamento,Negativo
TKT-09082,5536-SLHPM,Cobrança,Negativo
TKT-09083,4419-UJMUS,Dúvida Geral,Neutro
TKT-09084,7794-JASDG,Dúvida Geral,Positivo
TKT-09085,7794-JASDG,Cobrança,Neutro
TKT-09086,7856-GANIL,Técnico,Neutro
TKT-09087,7856-GANIL,Cobrança,Neutro
TKT-09088,0804-XBFBV,Cobrança,Neutro
TKT-09089,0804-XBFBV,Dúvida Geral,Neutro
TKT-09090,2799-TSLAG,Dúvida Geral,Neutro
TKT-09091,0196-VULGZ,Cancelamento,Neutro
TKT-09092,0196-VULGZ,Cancelamento,Negativo
TKT-09093,0196-VULGZ,Cancelamento,Negativo
TKT-09094,0196-VULGZ,Cancelamento,Neutro
TKT-09095,8837-VVWLQ,Cancelamento,Neutro
TKT-09096,8837-VVWLQ,Técnico,Positivo
TKT-09097,8837-VVWLQ,Cancelamento,Negativo
TKT-09098,8837-VVWLQ,Cancelamento,Negativo
TKT-09099,8837-VVWLQ,Dúvida Geral,Negativo
TKT-09100,2696-NARTR,Cobrança,Negativo
TKT-09101,2696-NARTR,Cancelamento,Negativo
TKT-09102,2208-NKVVH,Cobrança,Neutro
TKT-09103,7614-QVWQL,Técnico,Negativo
TKT-09104,7614-QVWQL,Cancelamento,Negativo
TKT-09105,7614-QVWQL,Cancelamento,Negativo
TKT-09106,7614-QVWQL,Cancelamento,Negativo
TKT-09107,7614-QVWQL,Cancelamento,Negativo
TKT-09108,7614-QVWQL,Cobrança,Negativo
TKT-09109,1976-CFOCS,Cancelamento,Negativo
TKT-09110,1976-CFOCS,Cancelamento,Neutro
TKT-09111,1976-CFOCS,Cancelamento,Neutro
TKT-09112,4631-OACRM,Cobrança,Negativo
TKT-09113,4631-OACRM,Cancelamento,Negativo
TKT-09114,4631-OACRM,Dúvida Geral,Negativo
TKT-09115,4631-OACRM,Cancelamento,Negativo
TKT-09116,4631-OACRM,Técnico,Negativo
TKT-09117,4631-OACRM,Cancelamento,Negativo
TKT-09118,7139-JZFVG,Dúvida Geral,Neutro
TKT-09119,4987-GQWPO,Cobrança,Neutro
TKT-09120,3755-JBMNH,Cobrança,Negativo
TKT-09121,1757-TCATG,Dúvida Geral,Positivo
TKT-09122,1757-TCATG,Dúvida Geral,Positivo
TKT-09123,6345-ULYRW,Dúvida Geral,Neutro
TKT-09124,6345-ULYRW,Dúvida Geral,Negativo
TKT-09125,6345-ULYRW,Técnico,Negativo
TKT-09126,8048-DSDFQ,Dúvida Geral,Neutro
TKT-09127,5753-QQWPW,Técnico,Neutro
TKT-09128,6010-DDPPW,Dúvida Geral,Negativo
TKT-09129,6010-DDPPW,Dúvida Geral,Positivo
TKT-09130,1809-DMJHQ,Dúvida Geral,Negativo
TKT-09131,1809-DMJHQ,Cancelamento,Negativo
TKT-09132,1809-DMJHQ,Cancelamento,Neutro
TKT-09133,6693-FRIRW,Dúvida Geral,Neutro
TKT-09134,0248-PGHBZ,Cobrança,Positivo
TKT-09135,0623-GDISB,Cobrança,Neutro
TKT-09136,0623-GDISB,Dúvida Geral,Neutro
TKT-09137,6923-EFPNL,Cancelamento,Negativo
TKT-09138,6923-EFPNL,Técnico,Negativo
TKT-09139,6923-EFPNL,Técnico,Positivo
TKT-09140,6923-EFPNL,Cancelamento,Neutro
TKT-09141,6923-EFPNL,Cancelamento,Negativo
TKT-09142,6923-EFPNL,Cancelamento,Negativo
TKT-09143,9574-RKJIF,Técnico,Negativo
TKT-09144,9574-RKJIF,Dúvida Geral,Negativo
TKT-09145,9574-RKJIF,Técnico,Negativo
TKT-09146,9574-RKJIF,Cancelamento,Negativo
TKT-09147,9574-RKJIF,Cobrança,Neutro
TKT-09148,9574-RKJIF,Cancelamento,Neutro
TKT-09149,2043-WVTQJ,Técnico,Negativo
TKT-09150,2043-WVTQJ,Técnico,Neutro
TKT-09151,8034-RYTVV,Técnico,Neutro
TKT-09152,3863-QSTYI,Cobrança,Neutro
TKT-09153,2619-WFQWU,Dúvida Geral,Positivo
TKT-09154,2619-WFQWU,Cobrança,Negativo
TKT-09155,2619-WFQWU,Dúvida Geral,Neutro
TKT-09156,2619-WFQWU,Cancelamento,Negativo
TKT-09157,2619-WFQWU,Técnico,Negativo
TKT-09158,5044-LRQAQ,Cobrança,Neutro
TKT-09159,5044-LRQAQ,Técnico,Neutro
TKT-09160,1716-LSAMB,Cobrança,Positivo
TKT-09161,1716-LSAMB,Cobrança,Neutro
TKT-09162,1333-PBMXB,Cobrança,Positivo
TKT-09163,1333-PBMXB,Dúvida Geral,Neutro
TKT-09164,6546-OPBBH,Dúvida Geral,Neutro
TKT-09165,6546-OPBBH,Cobrança,Neutro
TKT-09166,9644-KVCNC,Técnico,Neutro
TKT-09167,2137-DQMEV,Dúvida Geral,Positivo
TKT-09168,7964-VEXDG,Dúvida Geral,Neutro
TKT-09169,2404-JIBFC,Técnico,Neutro
TKT-09170,2404-JIBFC,Dúvida Geral,Neutro
TKT-09171,0778-NELLA,Técnico,Negativo
TKT-09172,0778-NELLA,Dúvida Geral,Negativo
TKT-09173,0778-NELLA,Cancelamento,Neutro
TKT-09174,0778-NELLA,Cancelamento,Negativo
TKT-09175,0778-NELLA,Técnico,Neutro
TKT-09176,0778-NELLA,Dúvida Geral,Neutro
TKT-09177,8029-XYPWT,Técnico,Neutro
TKT-09178,4614-NUVZD,Cancelamento,Neutro
TKT-09179,4632-PAOYU,Cobrança,Neutro
TKT-09180,4632-PAOYU,Cobrança,Negativo
TKT-09181,3803-KMQFW,Cancelamento,Positivo
TKT-09182,3803-KMQFW,Cancelamento,Negativo
TKT-09183,6804-GDMOI,Cobrança,Negativo
TKT-09184,6804-GDMOI,Cobrança,Negativo
TKT-09185,6804-GDMOI,Cobrança,Negativo
TKT-09186,6646-JPPHA,Técnico,Neutro
TKT-09187,9572-MTILT,Cobrança,Positivo
TKT-09188,9611-CTWIH,Técnico,Negativo
TKT-09189,4589-IUAJB,Cobrança,Negativo
TKT-09190,4589-IUAJB,Dúvida Geral,Positivo
TKT-09191,0329-GTIAJ,Dúvida Geral,Positivo
TKT-09192,0329-GTIAJ,Técnico,Neutro
TKT-09193,0329-GTIAJ,Cancelamento,Neutro
TKT-09194,0329-GTIAJ,Técnico,Negativo
TKT-09195,0329-GTIAJ,Cancelamento,Negativo
TKT-09196,0329-GTIAJ,Cancelamento,Negativo
TKT-09197,8457-XIGKN,Dúvida Geral,Negativo
TKT-09198,8457-XIGKN,Dúvida Geral,Negativo
TKT-09199,6629-CZTTH,Cancelamento,Neutro
TKT-09200,6629-CZTTH,Cobrança,Negativo
TKT-09201,6629-CZTTH,Técnico,Neutro
TKT-09202,6629-CZTTH,Cobrança,Negativo
TKT-09203,6629-CZTTH,Dúvida Geral,Positivo
TKT-09204,6629-CZTTH,Dúvida Geral,Negativo
TKT-09205,8838-GPHZP,Dúvida Geral,Neutro
TKT-09206,8838-GPHZP,Cobrança,Neutro
TKT-09207,5364-EVNIB,Cancelamento,Neutro
TKT-09208,5364-EVNIB,Cobrança,Negativo
TKT-09209,6918-UMQCG,Técnico,Positivo
TKT-09210,6918-UMQCG,Dúvida Geral,Neutro
TKT-09211,0675-NCDYU,Cobrança,Neutro
TKT-09212,6339-DKLMK,Cobrança,Positivo
TKT-09213,6339-DKLMK,Dúvida Geral,Neutro
TKT-09214,1346-PJWTK,Dúvida Geral,Negativo
TKT-09215,1346-PJWTK,Dúvida Geral,Neutro
TKT-09216,5088-QZLRL,Cobrança,Neutro
TKT-09217,5088-QZLRL,Cobrança,Positivo
TKT-09218,4397-FRLTA,Cobrança,Neutro
TKT-09219,3057-VJJQE,Cobrança,Neutro
TKT-09220,5087-SUURX,Cobrança,Positivo
TKT-09221,2302-OUZXB,Dúvida Geral,Neutro
TKT-09222,8133-ANHHJ,Técnico,Neutro
TKT-09223,8133-ANHHJ,Técnico,Neutro
TKT-09224,2270-CHBFN,Técnico,Positivo
TKT-09225,2270-CHBFN,Técnico,Negativo
TKT-09226,0013-EXCHZ,Cobrança,Negativo
TKT-09227,0013-EXCHZ,Técnico,Neutro
TKT-09228,0013-EXCHZ,Dúvida Geral,Negativo
TKT-09229,4654-ULTTN,Cobrança,Positivo
TKT-09230,5550-VFRLC,Cancelamento,Negativo
TKT-09231,5550-VFRLC,Cancelamento,Negativo
TKT-09232,5550-VFRLC,Dúvida Geral,Positivo
TKT-09233,5550-VFRLC,Cancelamento,Negativo
TKT-09234,5550-VFRLC,Técnico,Negativo
TKT-09235,5546-BYZSM,Dúvida Geral,Neutro
TKT-09236,4929-BSTRX,Cancelamento,Negativo
TKT-09237,4929-BSTRX,Cancelamento,Negativo
TKT-09238,4929-BSTRX,Técnico,Negativo
TKT-09239,4163-HFTUK,Dúvida Geral,Neutro
TKT-09240,4163-HFTUK,Dúvida Geral,Neutro
TKT-09241,8215-NGSPE,Dúvida Geral,Positivo
TKT-09242,8215-NGSPE,Dúvida Geral,Neutro
